season,week,celebrity_name,judge_share,is_eliminated,estimated_fan_share,implied_total_score,optimization_success,loss_value
16,2,Alexandra Raisman,0.1048034934497816,0,0.09716265453491071,0.2019661479846923,True,-0.11961636245793797
16,2,Andy Dick,0.0873362445414847,0,0.08827027960287856,0.17560652414436326,True,-0.11961636245793797
16,2,D. L. Hughley,0.0698689956331877,0,0.07882222111239141,0.1486912167455791,True,-0.11961636245793797
16,2,Ingo Rademacher,0.0873362445414847,0,0.09044059157676715,0.17777683611825185,True,-0.11961636245793797
16,2,Jacoby Jones,0.1004366812227074,0,0.09492761443804444,0.19536429566075184,True,-0.11961636245793797
16,2,Kellie Pickler,0.1135371179039301,0,0.10018831887005174,0.21372543677398184,True,-0.11961636245793797
16,2,Lisa Vanderpump,0.0786026200873362,0,0.08602780409593697,0.16463042418327317,True,-0.11961636245793797
16,2,Sean Lowe,0.0873362445414847,0,0.08971419185717393,0.17705043639865864,True,-0.11961636245793797
16,2,Victor Ortiz,0.0786026200873362,0,0.08602780409593697,0.16463042418327317,True,-0.11961636245793797
16,2,Wynonna Judd,0.0786026200873362,0,0.08602780423831873,0.16463042432565494,True,-0.11961636245793797
16,2,Zendaya,0.1135371179039301,0,0.10239071557758936,0.21592783348151945,True,-0.11961636245793797
16,3,Alexandra Raisman,0.0978725070170332,0,0.09521340361422612,0.19308591063125932,True,-0.11954230577296725
16,3,Andy Dick,0.0765958750568086,0,0.08519666918600445,0.16179254424281303,True,-0.11954230577296725
16,3,D. L. Hughley,0.0680852222727187,0,0.07941250400871198,0.14749772628143068,True,-0.11954230577296725
16,3,Ingo Rademacher,0.0893618542329433,0,0.09023922221460588,0.1796010764475492,True,-0.11954230577296725
16,3,Jacoby Jones,0.1106376351278895,0,0.09885881221666976,0.20949644734455924,True,-0.11954230577296725
16,3,Kellie Pickler,0.106383159801123,0,0.09905653834819554,0.20543969814931856,True,-0.11954230577296725
16,3,Lisa Vanderpump,0.0893618542329433,0,0.08889542284308835,0.17825727707603164,True,-0.11954230577296725
16,3,Sean Lowe,0.0893618542329433,0,0.09001764514184382,0.17937949937478712,True,-0.11954230577296725
16,3,Victor Ortiz,0.0978725070170332,0,0.09178525597317584,0.18965776299020903,True,-0.11954230577296725
16,3,Wynonna Judd,0.0638298958806738,1,0.08013050479414928,0.14396040067482307,True,-0.11954230577296725
16,3,Zendaya,0.1106376351278895,0,0.10119402165932888,0.21183165678721838,True,-0.11954230577296725
16,4,Alexandra Raisman,0.1205357142857142,0,0.10791314743413591,0.22844886171985013,True,-0.11475612649217297
16,4,Andy Dick,0.09375,0,0.09551395953984711,0.1892639595398471,True,-0.11475612649217297
16,4,D. L. Hughley,0.09375,0,0.09371776141893694,0.18746776141893695,True,-0.11475612649217297
16,4,Ingo Rademacher,0.1026785714285714,0,0.10023533015879867,0.20291390158737005,True,-0.11475612649217297
16,4,Jacoby Jones,0.1071428571428571,0,0.10477410822823675,0.21191696537109384,True,-0.11475612649217297
16,4,Kellie Pickler,0.1160714285714285,0,0.10779962504507141,0.22387105361649992,True,-0.11475612649217297
16,4,Lisa Vanderpump,0.0803571428571428,1,0.09235513370724731,0.1727122765643901,True,-0.11475612649217297
16,4,Sean Lowe,0.0892857142857142,0,0.09577520866897332,0.1850609229546875,True,-0.11475612649217297
16,4,Victor Ortiz,0.0803571428571428,0,0.0933551337072473,0.1737122765643901,True,-0.11475612649217297
16,4,Zendaya,0.1160714285714285,0,0.10856059209150533,0.22463202066293383,True,-0.11475612649217297
16,5,Alexandra Raisman,0.1196172248803827,0,0.1164246558632571,0.2360418807436398,True,-0.10955424316195135
16,5,Andy Dick,0.0861244019138756,0,0.10096862509238545,0.18709302700626107,True,-0.10955424316195135
16,5,D. L. Hughley,0.0861244019138756,1,0.09996862509238545,0.18609302700626107,True,-0.10955424316195135
16,5,Ingo Rademacher,0.1004784688995215,0,0.1072683266229845,0.207746795522506,True,-0.10955424316195135
16,5,Jacoby Jones,0.124401913875598,0,0.11697649086679356,0.24137840474239156,True,-0.10955424316195135
16,5,Kellie Pickler,0.1291866028708134,0,0.11965221811695935,0.24883882098777277,True,-0.10955424316195135
16,5,Sean Lowe,0.1148325358851674,0,0.11062932386727722,0.22546185975244462,True,-0.10955424316195135
16,5,Victor Ortiz,0.1004784688995215,0,0.10492753168019443,0.20540600057971592,True,-0.10955424316195135
16,5,Zendaya,0.138755980861244,0,0.1231842027977628,0.2619401836590068,True,-0.10955424316195135
16,6,Alexandra Raisman,0.1379310344827586,0,0.13074571681058764,0.2686767512933462,True,-0.10378313589424334
16,6,Andy Dick,0.1140583554376657,0,0.11728767139629989,0.2313460268339656,True,-0.10378313589424334
16,6,Ingo Rademacher,0.1220159151193634,0,0.1221611729925629,0.2441770881119263,True,-0.10378313589424334
16,6,Jacoby Jones,0.1193633952254641,0,0.12463246053101591,0.24399585575648003,True,-0.10378313589424334
16,6,Kellie Pickler,0.143236074270557,0,0.13367621848490535,0.27691229275546236,True,-0.10378313589424334
16,6,Sean Lowe,0.1220159151193634,0,0.12332747136270049,0.24534338648206389,True,-0.10378313589424334
16,6,Victor Ortiz,0.1061007957559681,1,0.11596960040779888,0.222070396163767,True,-0.10378313589424334
16,6,Zendaya,0.1352785145888594,0,0.13219968801412896,0.2674782026029884,True,-0.10378313589424334
16,7,Alexandra Raisman,0.1739130434782608,0,0.15490335773366903,0.32881640121192984,True,-0.09685322776771536
16,7,Andy Dick,0.092391304347826,1,0.12280031252558678,0.21519161687341276,True,-0.09685322776771536
16,7,Ingo Rademacher,0.1358695652173913,0,0.13900529648652563,0.27487486170391695,True,-0.09685322776771536
16,7,Jacoby Jones,0.1467391304347826,0,0.1435390621811785,0.2902781926159611,True,-0.09685322776771536
16,7,Kellie Pickler,0.1576086956521739,0,0.15042057670332795,0.3080292723555018,True,-0.09685322776771536
16,7,Sean Lowe,0.1304347826086956,0,0.13759685943973765,0.2680316420484332,True,-0.09685322776771536
16,7,Zendaya,0.1630434782608695,0,0.1517345349299744,0.3147780131908439,True,-0.09685322776771536
16,8,Alexandra Raisman,0.180064308681672,0,0.17423347888661855,0.35429778756829056,True,-0.08947165173639948
16,8,Ingo Rademacher,0.1543408360128617,0,0.15998777087181323,0.3143286068846749,True,-0.08947165173639948
16,8,Jacoby Jones,0.1672025723472668,0,0.16587023387120842,0.33307280621847524,True,-0.08947165173639948
16,8,Kellie Pickler,0.1768488745980707,0,0.1715483359978094,0.3483972105958801,True,-0.08947165173639948
16,8,Sean Lowe,0.135048231511254,1,0.15313870502559881,0.2881869365368528,True,-0.08947165173639948
16,8,Zendaya,0.1864951768488746,0,0.17522147534695157,0.36171665219582616,True,-0.08947165173639948
16,9,Alexandra Raisman,0.2092198581560283,0,0.20478636245616025,0.41400622061218856,True,-0.08034308845722425
16,9,Ingo Rademacher,0.1808510638297872,1,0.19033269645509557,0.37118376028488276,True,-0.08034308845722425
16,9,Jacoby Jones,0.2092198581560283,0,0.20162544883817196,0.4108453069942003,True,-0.08034308845722425
16,9,Kellie Pickler,0.2056737588652482,0,0.20263560393631389,0.40830936280156205,True,-0.08034308845722425
16,9,Zendaya,0.1950354609929078,0,0.2006198883142584,0.39565534930716617,True,-0.08034308845722425
16,10,Alexandra Raisman,0.2478634597123587,1,0.24369378383861562,0.4915572435509743,True,-0.06899119501645137
16,10,Jacoby Jones,0.2393155891586232,0,0.2532416543923511,0.4925572435509743,True,-0.06899119501645137
16,10,Kellie Pickler,0.256410475564509,0,0.2519518532763004,0.5083623288408095,True,-0.06899119501645137
16,10,Zendaya,0.256410475564509,0,0.25111270849273293,0.507523184057242,True,-0.06899119501645137
17,1,Amber Riley,0.10546875,0,0.09426175746722751,0.1997305074672275,True,-0.12406971987757895
17,1,Bill Engvall,0.0703125,0,0.07694253885257235,0.14725503885257235,True,-0.12406971987757895
17,1,Bill Nye,0.0546875,0,0.06946262774691388,0.12415012774691388,True,-0.12406971987757895
17,1,Brant Daugherty,0.0859375,0,0.08456811064487794,0.17050561064487796,True,-0.12406971987757895
17,1,Christina Milian,0.0859375,0,0.08456811064487794,0.17050561064487796,True,-0.12406971987757895
17,1,Corbin Bleu,0.09375,0,0.08842616503178467,0.1821761650317847,True,-0.12406971987757895
17,1,Elizabeth Berkley Lauren,0.09375,0,0.08842616503178467,0.1821761650317847,True,-0.12406971987757895
17,1,Jack Osbourne,0.08984375,0,0.0864936869882806,0.17633743698828058,True,-0.12406971987757895
17,1,Keyshawn Johnson,0.06640625,0,0.07505755542166914,0.14146380542166914,True,-0.12406971987757895
17,1,Leah Remini,0.08203125,0,0.08264979759086535,0.16468104759086535,True,-0.12406971987757895
17,1,"Nicole ""Snooki"" Polizzi",0.08984375,0,0.0864936869882806,0.17633743698828058,True,-0.12406971987757895
17,1,Valerie Harper,0.08203125,0,0.08264979759086535,0.16468104759086535,True,-0.12406971987757895
17,2,Amber Riley,0.0902255639097744,0,0.08899958182444491,0.17922514573421933,True,-0.12388035378657873
17,2,Bill Engvall,0.0789473684210526,0,0.0798893978129755,0.1588367662340281,True,-0.12388035378657873
17,2,Bill Nye,0.0639097744360902,0,0.07640303728867565,0.14031281172476584,True,-0.12388035378657873
17,2,Brant Daugherty,0.0864661654135338,0,0.08476212889306031,0.17122829430659411,True,-0.12388035378657873
17,2,Christina Milian,0.093984962406015,0,0.0873368185942834,0.1813217810002984,True,-0.12388035378657873
17,2,Corbin Bleu,0.0977443609022556,0,0.08980435295814373,0.18754871386039934,True,-0.12388035378657873
17,2,Elizabeth Berkley Lauren,0.093984962406015,0,0.08851208478791633,0.18249704719393134,True,-0.12388035378657873
17,2,Jack Osbourne,0.0902255639097744,0,0.08663412090621234,0.17685968481598674,True,-0.12388035378657873
17,2,Keyshawn Johnson,0.0676691729323308,1,0.07164363879243503,0.13931281172476584,True,-0.12388035378657873
17,2,Leah Remini,0.0902255639097744,0,0.0854650738749336,0.175690637784708,True,-0.12388035378657873
17,2,"Nicole ""Snooki"" Polizzi",0.075187969924812,0,0.08149604541490595,0.15668401533971793,True,-0.12388035378657873
17,2,Valerie Harper,0.0714285714285714,0,0.07905371885201329,0.15048229028058469,True,-0.12388035378657873
17,3,Amber Riley,0.0941176470588235,0,0.09350606863992074,0.18762371569874425,True,-0.11953852102882367
17,3,Bill Engvall,0.0941176470588235,0,0.09050571078137211,0.18462335784019562,True,-0.11953852102882367
17,3,Bill Nye,0.0627450980392156,1,0.07863744208811296,0.14138254012732857,True,-0.11953852102882367
17,3,Brant Daugherty,0.1058823529411764,0,0.09614746489520155,0.20202981783637797,True,-0.11953852102882367
17,3,Christina Milian,0.1019607843137254,0,0.09564865787542759,0.197609442189153,True,-0.11953852102882367
17,3,Corbin Bleu,0.1019607843137254,0,0.09646314971900878,0.19842393403273417,True,-0.11953852102882367
17,3,Elizabeth Berkley Lauren,0.0980392156862745,0,0.09468972596324239,0.19272894164951687,True,-0.11953852102882367
17,3,Jack Osbourne,0.0862745098039215,0,0.09004624557398604,0.17632075537790753,True,-0.11953852102882367
17,3,Leah Remini,0.0941176470588235,0,0.09234157660225899,0.18645922366108247,True,-0.11953852102882367
17,3,"Nicole ""Snooki"" Polizzi",0.0980392156862745,0,0.09237651577335569,0.1904157314596302,True,-0.11953852102882367
17,3,Valerie Harper,0.0627450980392156,0,0.07963744208811298,0.1423825401273286,True,-0.11953852102882367
17,4,Amber Riley,0.1139240506329113,0,0.10522020543482953,0.21914425606774085,True,-0.11490081847047653
17,4,Bill Engvall,0.0886075949367088,0,0.09556088761969446,0.18416848255640328,True,-0.11490081847047653
17,4,Brant Daugherty,0.0886075949367088,0,0.09744654016639524,0.18605413510310403,True,-0.11490081847047653
17,4,Christina Milian,0.1012658227848101,0,0.10158925721068608,0.20285507999549618,True,-0.11490081847047653
17,4,Corbin Bleu,0.1139240506329113,0,0.10620855537299201,0.22013260600590331,True,-0.11490081847047653
17,4,Elizabeth Berkley Lauren,0.1139240506329113,0,0.10561582108165388,0.21953987171456518,True,-0.11490081847047653
17,4,Jack Osbourne,0.1012658227848101,0,0.0997167538417356,0.2009825766265457,True,-0.11490081847047653
17,4,Leah Remini,0.1012658227848101,0,0.10048392610940461,0.2017497488942147,True,-0.11490081847047653
17,4,"Nicole ""Snooki"" Polizzi",0.1012658227848101,0,0.10049560386296087,0.20176142664777097,True,-0.11490081847047653
17,4,Valerie Harper,0.0759493670886076,1,0.08766244929964773,0.16361181638825534,True,-0.11490081847047653
17,5,Amber Riley,0.1106382978723404,0,0.11224136811875528,0.22287966599109568,True,-0.10751268403037458
17,5,Bill Engvall,0.102127659574468,0,0.11148346954720628,0.2136111291216743,True,-0.10751268403037458
17,5,Brant Daugherty,0.1148936170212766,0,0.11105600751555272,0.22594962453682932,True,-0.10751268403037458
17,5,Christina Milian,0.1191489361702127,1,0.09346219295146158,0.2126111291216743,True,-0.10751268403037458
17,5,Corbin Bleu,0.1191489361702127,0,0.11547208562385722,0.2346210217940699,True,-0.10751268403037458
17,5,Elizabeth Berkley Lauren,0.1106382978723404,0,0.11237945805238982,0.22301775592473022,True,-0.10751268403037458
17,5,Jack Osbourne,0.1148936170212766,0,0.1118266102560329,0.2267202272773095,True,-0.10751268403037458
17,5,Leah Remini,0.0936170212765957,0,0.11999410784507861,0.2136111291216743,True,-0.10751268403037458
17,5,"Nicole ""Snooki"" Polizzi",0.1148936170212766,0,0.11208470008966571,0.2269783171109423,True,-0.10751268403037458
17,6,Amber Riley,0.1385281853789969,0,0.1292223285222049,0.26775051390120175,True,-0.10364874529649011
17,6,Bill Engvall,0.1038960308087647,0,0.11723228244856294,0.22112831325732762,True,-0.10364874529649011
17,6,Brant Daugherty,0.13419959895965,0,0.1273381431434556,0.2615377421031056,True,-0.10364874529649011
17,6,Corbin Bleu,0.1168830887726018,0,0.12298366901157812,0.23986675778417993,True,-0.10364874529649011
17,6,Elizabeth Berkley Lauren,0.1385277524770648,0,0.12926977900404105,0.26779753148110585,True,-0.10364874529649011
17,6,Jack Osbourne,0.1168826558706696,0,0.12172696831155329,0.23860962418222287,True,-0.10364874529649011
17,6,Leah Remini,0.1212121080938808,0,0.12600730717275127,0.24721941526663208,True,-0.10364874529649011
17,6,"Nicole ""Snooki"" Polizzi",0.129870579638371,0,0.12621952238585277,0.2560901020242238,True,-0.10364874529649011
17,7,Amber Riley,0.1331828442437923,0,0.12907226630228733,0.26225511054607964,True,-0.10346521565028438
17,7,Bill Engvall,0.1128668171557562,0,0.12643018295201666,0.23929700010777286,True,-0.10346521565028438
17,7,Brant Daugherty,0.128668171557562,0,0.1269371708982466,0.25560534245580857,True,-0.10346521565028438
17,7,Corbin Bleu,0.1331828442437923,0,0.12714886381784182,0.2603317080616341,True,-0.10346521565028438
17,7,Elizabeth Berkley Lauren,0.1218961625282167,0,0.12531135770418578,0.24720752023240247,True,-0.10346521565028438
17,7,Jack Osbourne,0.128668171557562,0,0.12516018876195606,0.25382836031951805,True,-0.10346521565028438
17,7,Leah Remini,0.1196388261851015,0,0.12353913198390945,0.24317795816901094,True,-0.10346521565028438
17,7,"Nicole ""Snooki"" Polizzi",0.1218961625282167,1,0.11640083757955617,0.23829700010777288,True,-0.10346521565028438
17,8,Amber Riley,0.1458333333333333,0,0.144871703672311,0.2907050370056443,True,-0.09628639588714688
17,8,Bill Engvall,0.125,0,0.1464665017103565,0.27146650171035647,True,-0.09628639588714688
17,8,Brant Daugherty,0.140625,1,0.12984150171035647,0.27046650171035647,True,-0.09628639588714688
17,8,Corbin Bleu,0.15625,0,0.14769091462806694,0.30394091462806694,True,-0.09628639588714688
17,8,Elizabeth Berkley Lauren,0.1302083333333333,0,0.1412581683770232,0.27146650171035647,True,-0.09628639588714688
17,8,Jack Osbourne,0.15625,0,0.14697848848128578,0.3032284884812858,True,-0.09628639588714688
17,8,Leah Remini,0.1458333333333333,0,0.14289272142060017,0.2887260547539334,True,-0.09628639588714688
17,9,Amber Riley,0.1619047619047619,0,0.16496916837125508,0.32687393027601697,True,-0.08386631814630885
17,9,Bill Engvall,0.1333333333333333,0,0.1852638224737085,0.31859715580704184,True,-0.08386631814630885
17,9,Corbin Bleu,0.1841269841269841,0,0.17349895569182266,0.35762593981880675,True,-0.08386631814630885
17,9,Elizabeth Berkley Lauren,0.1777777777777777,1,0.1398193780292641,0.31759715580704184,True,-0.08386631814630885
17,9,Jack Osbourne,0.1714285714285714,0,0.16893318730802023,0.34036175873659164,True,-0.08386631814630885
17,9,Leah Remini,0.1714285714285714,0,0.16751548812592937,0.3389440595545008,True,-0.08386631814630885
17,10,Amber Riley,0.2257142857142857,0,0.20550134209031432,0.4312156278046,True,-0.07926034738039944
17,10,Bill Engvall,0.1714285714285714,0,0.20247321159892276,0.37390178302749416,True,-0.07926034738039944
17,10,Corbin Bleu,0.2142857142857142,0,0.2050943828930173,0.4193800971787315,True,-0.07926034738039944
17,10,Jack Osbourne,0.2028571428571428,0,0.19974356610453722,0.40260070896168,True,-0.07926034738039944
17,10,Leah Remini,0.1857142857142857,1,0.18718749731320844,0.3729017830274941,True,-0.07926034738039944
17,11,Amber Riley,0.2736538357406239,0,0.2580367594610919,0.5316905952017158,True,-0.06915558036229806
17,11,Bill Engvall,0.2227077172456798,1,0.24149846901212713,0.46420618625780696,True,-0.06915558036229806
17,11,Corbin Bleu,0.2590965542177513,0,0.25348558434737284,0.5125821385651241,True,-0.06915558036229806
17,11,Jack Osbourne,0.2445418927959447,0,0.2469791871794081,0.49152107997535277,True,-0.06915558036229806
18,1,Amy Purdy,0.097165991902834,0,0.09397695360710524,0.19114294550993924,True,-0.11981183955523562
18,1,Candace Cameron Bure,0.1012145748987854,0,0.0959836054422284,0.1971981803410138,True,-0.11981183955523562
18,1,Charlie White,0.1093117408906882,0,0.10001475518639477,0.20932649607708298,True,-0.11981183955523562
18,1,Cody Simpson,0.0890688259109311,0,0.08998296588475481,0.17905179179568592,True,-0.11981183955523562
18,1,Danica McKellar,0.097165991902834,0,0.09397695360710524,0.19114294550993924,True,-0.11981183955523562
18,1,Diana Nyad,0.0728744939271255,0,0.0820819950355511,0.1549564889626766,True,-0.11981183955523562
18,1,Drew Carey,0.0850202429149797,0,0.08799628547910446,0.17301652839408416,True,-0.11981183955523562
18,1,James Maslow,0.0850202429149797,0,0.08799628547910446,0.17301652839408416,True,-0.11981183955523562
18,1,Meryl Davis,0.097165991902834,0,0.09397695360710524,0.19114294550993924,True,-0.11981183955523562
18,1,NeNe Leakes,0.0850202429149797,0,0.08799628588814132,0.17301652880312102,True,-0.11981183955523562
18,1,Sean Avery,0.0809716599190283,0,0.086016960783405,0.1669886207024333,True,-0.11981183955523562
18,2,Amy Purdy,0.1048034934497816,0,0.10237200262560514,0.20717549607538674,True,-0.11496456924555355
18,2,Candace Cameron Bure,0.0917030567685589,0,0.09856559505777213,0.19026865182633101,True,-0.11496456924555355
18,2,Charlie White,0.1091703056768559,0,0.1059010068595087,0.2150713125363646,True,-0.11496456924555355
18,2,Cody Simpson,0.0960698689956331,0,0.09804573741522658,0.19411560641085968,True,-0.11496456924555355
18,2,Danica McKellar,0.1048034934497816,0,0.10237200262560515,0.20717549607538677,True,-0.11496456924555355
18,2,Drew Carey,0.0917030567685589,0,0.09600490979408506,0.18770796656264396,True,-0.11496456924555355
18,2,James Maslow,0.1091703056768559,0,0.10186048990564818,0.2110307955825041,True,-0.11496456924555355
18,2,Meryl Davis,0.1091703056768559,0,0.10386843612837901,0.2130387418052349,True,-0.11496456924555355
18,2,NeNe Leakes,0.0917030567685589,0,0.09600490979408507,0.187707966562644,True,-0.11496456924555355
18,2,Sean Avery,0.0917030567685589,1,0.0950049097940851,0.186707966562644,True,-0.11496456924555355
18,3,Amy Purdy,0.1157556270096463,0,0.11331241126965988,0.22906803827930616,True,-0.10978591990263856
18,3,Candace Cameron Bure,0.1028938906752411,0,0.10762555723832469,0.2105194479135658,True,-0.10978591990263856
18,3,Charlie White,0.1157556270096463,0,0.11452129412005953,0.23027692112970582,True,-0.10978591990263856
18,3,Cody Simpson,0.112540192926045,0,0.11073171766905707,0.22327191059510207,True,-0.10978591990263856
18,3,Danica McKellar,0.1157556270096463,0,0.11331241126965988,0.22906803827930616,True,-0.10978591990263856
18,3,Drew Carey,0.0964630225080385,0,0.1045694433058617,0.2010324658139002,True,-0.10978591990263856
18,3,James Maslow,0.1157556270096463,0,0.11313718936985649,0.2288928163795028,True,-0.10978591990263856
18,3,Meryl Davis,0.1254019292604501,0,0.11713216822146236,0.24253409748191246,True,-0.10978591990263856
18,3,NeNe Leakes,0.0996784565916398,0,0.10565780753605823,0.20533626412769804,True,-0.10978591990263856
18,4,Amy Purdy,0.1144781144781144,0,0.11293467136773953,0.22741278584585395,True,-0.10971936328644102
18,4,Candace Cameron Bure,0.0942760942760942,0,0.10430711631034456,0.19858321058643874,True,-0.10971936328644102
18,4,Charlie White,0.1111111111111111,0,0.11215957420379981,0.2232706853149109,True,-0.10971936328644102
18,4,Cody Simpson,0.1043771043771043,0,0.10869194883195021,0.2130690532090545,True,-0.10971936328644102
18,4,Danica McKellar,0.1077441077441077,0,0.11063724438470351,0.2183813521288112,True,-0.10971936328644102
18,4,Drew Carey,0.1111111111111111,0,0.10907500200162938,0.2201861131127405,True,-0.10971936328644102
18,4,James Maslow,0.1178451178451178,0,0.11403223376260457,0.23187735160772238,True,-0.10971936328644102
18,4,Meryl Davis,0.1313131313131313,0,0.11989750618404585,0.25121063749717715,True,-0.10971936328644102
18,4,NeNe Leakes,0.1077441077441077,0,0.10826470295318262,0.21600881069729033,True,-0.10971936328644102
18,5,Amy Purdy,0.1149068322981366,0,0.11297332548481946,0.22788015778295606,True,-0.10854779829769143
18,5,Candace Cameron Bure,0.108695652173913,0,0.10828045114808403,0.21697610332199702,True,-0.10854779829769143
18,5,Charlie White,0.1149068322981366,0,0.11272956995776783,0.22763640225590442,True,-0.10854779829769143
18,5,Cody Simpson,0.1055900621118012,1,0.09549352693187353,0.20108358904367474,True,-0.10854779829769143
18,5,Danica McKellar,0.1211180124223602,0,0.11435789621078608,0.23547590863314627,True,-0.10854779829769143
18,5,Drew Carey,0.0869565217391304,0,0.11512706730454435,0.20208358904367474,True,-0.10854779829769143
18,5,James Maslow,0.124223602484472,0,0.11648375402680666,0.24070735651127867,True,-0.10854779829769143
18,5,Meryl Davis,0.1118012422360248,0,0.1141029186076769,0.2259041608437017,True,-0.10854779829769143
18,5,NeNe Leakes,0.1118012422360248,0,0.11045149032764116,0.22225273256366596,True,-0.10854779829769143
18,6,Amy Purdy,0.1347517730496454,0,0.12827690434922392,0.2630286773988693,True,-0.10380464365031324
18,6,Candace Cameron Bure,0.1134751773049645,0,0.12112265457977667,0.23459783188474115,True,-0.10380464365031324
18,6,Charlie White,0.1276595744680851,0,0.12578415201654108,0.2534437264846262,True,-0.10380464365031324
18,6,Danica McKellar,0.1276595744680851,0,0.12634688530686786,0.25400645977495295,True,-0.10380464365031324
18,6,Drew Carey,0.1134751773049645,1,0.12012265457977667,0.23359783188474115,True,-0.10380464365031324
18,6,James Maslow,0.1241134751773049,0,0.12587775901969522,0.24999123419700012,True,-0.10380464365031324
18,6,Meryl Davis,0.1418439716312056,0,0.13107938670813518,0.2729233583393408,True,-0.10380464365031324
18,6,NeNe Leakes,0.1170212765957446,0,0.12138960343998344,0.23841088003572802,True,-0.10380464365031324
18,7,Amy Purdy,0.1482213438735178,0,0.1455818325529722,0.29380317642649,True,-0.0972400491638079
18,7,Candace Cameron Bure,0.1462450592885375,0,0.14235835740418612,0.2886034166927236,True,-0.0972400491638079
18,7,Charlie White,0.1403162055335968,0,0.14203181319558636,0.28234801872918314,True,-0.0972400491638079
18,7,Danica McKellar,0.1422924901185771,0,0.14289706227450302,0.2851895523930801,True,-0.0972400491638079
18,7,James Maslow,0.1383399209486166,0,0.1414016909182136,0.2797416118668302,True,-0.0972400491638079
18,7,Meryl Davis,0.1541501976284585,0,0.14858227798035858,0.3027324756088171,True,-0.0972400491638079
18,7,NeNe Leakes,0.1304347826086956,1,0.13714696567418003,0.2675817482828756,True,-0.0972400491638079
18,8,Amy Purdy,0.1769911504424778,0,0.17082699559229664,0.34781814603477446,True,-0.08910026621340869
18,8,Candace Cameron Bure,0.1592920353982301,0,0.16737081413219804,0.3266628495304281,True,-0.08910026621340869
18,8,Charlie White,0.1769911504424778,0,0.16953930540103512,0.34653045584351294,True,-0.08910026621340869
18,8,Danica McKellar,0.168141592920354,1,0.15752125661007416,0.3256628495304281,True,-0.08910026621340869
18,8,James Maslow,0.1592920353982301,0,0.167370814132198,0.3266628495304281,True,-0.08910026621340869
18,8,Meryl Davis,0.1592920353982301,0,0.167370814132198,0.3266628495304281,True,-0.08910026621340869
18,9,Amy Purdy,0.2041884816753926,0,0.2022434387032481,0.40643192037864073,True,-0.08004510200990343
18,9,Candace Cameron Bure,0.1884816753926701,0,0.20381050388347774,0.39229217927614785,True,-0.08004510200990343
18,9,Charlie White,0.1989528795811518,1,0.19233929969499608,0.3912921792761479,True,-0.08004510200990343
18,9,James Maslow,0.1989528795811518,0,0.1992266361037676,0.3981795156849194,True,-0.08004510200990343
18,9,Meryl Davis,0.2094240837696335,0,0.20238012161451055,0.4118042053841441,True,-0.08004510200990343
18,10,Amy Purdy,0.2587209505138384,0,0.2528380967868025,0.511559047300641,True,-0.06744286723368685
18,10,Candace Cameron Bure,0.2267429691696957,0,0.2602984759430251,0.48704144511272074,True,-0.06744286723368685
18,10,James Maslow,0.2529075649013137,1,0.23313388021140702,0.48604144511272074,True,-0.06744286723368685
18,10,Meryl Davis,0.2616285154151521,0,0.25372954705876544,0.5153580624739176,True,-0.06744286723368685
19,1,Alfonso Ribeiro,0.0967741935483871,0,0.08663653652829503,0.18341073007668213,True,-0.127981700590739
19,1,Antonio Sabato Jr.,0.0672043010752688,0,0.07218174977120043,0.1393860508464692,True,-0.127981700590739
19,1,Bethany Mota,0.086021505376344,0,0.08133456196903364,0.16735606734537764,True,-0.127981700590739
19,1,Betsey Johnson,0.053763440860215,0,0.07022162087847769,0.1239850617386927,True,-0.127981700590739
19,1,Janel Parrish,0.0779569892473118,0,0.07739213642861507,0.15534912567592687,True,-0.127981700590739
19,1,Jonathan Bennett,0.0806451612903225,0,0.07870297806094774,0.15934813935127023,True,-0.127981700590739
19,1,Lea Thompson,0.086021505376344,0,0.08133456156703965,0.16735606694338365,True,-0.127981700590739
19,1,Lolo Jones,0.0591397849462365,1,0.06384527679245618,0.12298506173869267,True,-0.127981700590739
19,1,Michael Waltrip,0.0672043010752688,0,0.07218174977120045,0.13938605084646927,True,-0.127981700590739
19,1,Randy Couture,0.0833333333333333,0,0.08001712518950982,0.16335045852284313,True,-0.127981700590739
19,1,Sadie Robertson,0.0913978494623656,0,0.08397918182080912,0.17537703128317472,True,-0.127981700590739
19,1,Tavis Smiley,0.0779569892473118,0,0.07739213638441983,0.15534912563173164,True,-0.127981700590739
19,1,Tommy Chong,0.0725806451612903,0,0.07478038483799543,0.14736102999928574,True,-0.127981700590739
19,2,Alfonso Ribeiro,0.0883977900552486,0,0.087845350377302,0.1762431404325506,True,-0.12350543838875051
19,2,Antonio Sabato Jr.,0.0856353591160221,0,0.08226586685368217,0.16790122596970428,True,-0.12350543838875051
19,2,Bethany Mota,0.0911602209944751,0,0.08708115771043949,0.17824137870491458,True,-0.12350543838875051
19,2,Betsey Johnson,0.0773480662983425,0,0.07883659120022453,0.15618465749856703,True,-0.12350543838875051
19,2,Janel Parrish,0.0939226519337016,0,0.08675702920440992,0.1806796811381115,True,-0.12350543838875051
19,2,Jonathan Bennett,0.0828729281767955,0,0.08338652394704865,0.16625945212384413,True,-0.12350543838875051
19,2,Lea Thompson,0.0966850828729281,0,0.08898540317634106,0.18567048604926917,True,-0.12350543838875051
